0.02887752,-0.030480424,3.145082,-0.004529309,0.03845010696359562
0.02949431,-0.031198464,3.145173,-0.0045797243,0.03936623402982348
0.030125603,-0.03193051,3.1452653,-0.004622224,0.04015616689341926
0.030771697,-0.03267867,3.145358,-0.004660699,0.04105270575842798
0.031432904,-0.033441674,3.1454518,-0.004692305,0.04188629575055981
0.032109525,-0.034220204,3.145546,-0.004718147,0.04275439829968734
0.032801867,-0.035013407,3.1456406,-0.0047363355,0.04358076050432806
0.033510223,-0.035822246,3.1457355,-0.004748642,0.04445541145081655
0.034234904,-0.036645222,3.1458306,-0.004751978,0.0452553790197279
0.03497619,-0.03748332,3.1459255,-0.004748281,0.04610457906495212
0.03573439,-0.03833612,3.1460204,-0.0047367453,0.046932808735790074
0.03650979,-0.039203573,3.146115,-0.004717362,0.04775834975355586
0.037302677,-0.040084817,3.1462092,-0.0046885633,0.04854041560977812
0.038113333,-0.0409806,3.1463027,-0.0046520713,0.049359416713281465
0.03894204,-0.041889563,3.1463954,-0.004605445,0.050109433151508176
0.03978906,-0.04281215,3.146487,-0.004549951,0.05088107199941852
0.040654656,-0.043747496,3.1465774,-0.004484289,0.05160820483573189
0.041539095,-0.044696152,3.1466663,-0.004410073,0.05236158525302871
0.04244263,-0.04565695,3.1467538,-0.004325557,0.05305521458598862
0.0433655,-0.046629693,3.1468394,-0.004231008,0.05373730770780738
0.044307947,-0.04761462,3.146923,-0.004127638,0.05442935506947158
0.045270193,-0.04860979,3.1470046,-0.004012387,0.05502247996551947
0.046252456,-0.0496164,3.1470835,-0.0038885437,0.05567307917207171
0.047254954,-0.0506329,3.14716,-0.0037539944,0.056244031533969986
0.04827788,-0.05165956,3.1472337,-0.0036103202,0.05682553982587756
0.04932143,-0.052695367,3.1473045,-0.0034566207,0.05735351635106178
0.05038578,-0.053739395,3.147372,-0.003292263,0.05783247256133451
0.051471107,-0.054792915,3.1474361,-0.0031210613,0.058371472254821574
0.052577563,-0.05585269,3.147497,-0.0029379,0.05874544411070087
0.0537053,-0.056920912,3.1475537,-0.0027485976,0.059225588886871204
0.05485446,-0.05799478,3.1476068,-0.0025490255,0.05956150646063811
0.056025166,-0.059075512,3.1476557,-0.0023431983,0.05995488776577815
0.05721753,-0.060160942,3.1477005,-0.0021283978,0.06023580103059467
0.058431663,-0.0612521,3.1477408,-0.0019083485,0.06056361515252963
0.059667654,-0.06234714,3.1477768,-0.0016811087,0.060795339493926875
0.06092559,-0.063446335,3.147808,-0.0014490024,0.061036222022181105
0.06220555,-0.064549275,3.1478348,-0.0012130078,0.061251509475635534
0.06350759,-0.065654494,3.1478567,-0.0009720623,0.061389277559317494
0.064831756,-0.066762604,3.1478736,-0.00072928454,0.06155313887812284
0.06617811,-0.06787242,3.1478858,-0.0004841892,0.06165246742031715
0.06754667,-0.06898396,3.147893,-0.00023874927,0.06174831047654136
0.06893749,-0.070097215,3.1478953,5.1321517e-06,0.0618388426305621
0.070350565,-0.07121101,3.147893,0.00024790375,0.06186552146949275
0.071785934,-0.07232536,3.1478856,0.0004876239,0.06188843123703175
0.07324359,-0.073440224,3.1478734,0.000722488,0.06190480008443999
0.07472355,-0.07455577,3.1478567,0.0009503393,0.06192448885446443
0.07622581,-0.07567053,3.1478355,0.0011722974,0.061866988222555826
0.07775038,-0.07678638,3.1478097,0.0013829131,0.06189802351279117
0.07929726,-0.077902146,3.1477802,0.0015828455,0.06186711606004838
0.08086646,-0.079018,3.1477466,0.0017702059,0.061840354763674374
0.08245799,-0.08013511,3.1477094,0.0019412007,0.061868151372364774
0.08407187,-0.08125276,3.147669,0.0020958732,0.061857967178682464
0.08570811,-0.082371615,3.1476257,0.0022317378,0.06187663737299025
0.08736676,-0.08349342,3.14758,0.0023442258,0.061980388306950455
0.08904786,-0.08461656,3.1475322,0.0024356826,0.062001135318663386
0.09075146,-0.085743956,3.1474826,0.0024995396,0.06216660488430815
0.09247766,-0.086875565,3.1474323,0.002535396,0.06232834035023821
0.09422653,-0.08801266,3.1473815,0.0025404417,0.06255269178735723
0.09599823,-0.0891565,3.147331,0.0025121034,0.06284037523707124
0.09779287,-0.09030851,3.1472814,0.0024477616,0.06319975392820047
0.09961066,-0.09147004,3.1472335,0.002345236,0.06362761047141981
0.101451784,-0.09264283,3.147188,0.0022018375,0.06414491056799171
